episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
954,-132,0,33,0,0
955,-130,0,31,0,0
956,-123,0,24,0,0
957,-116,0,17,0,0
958,-165,0,66,0,0
959,-108,0,9,0,0
960,-105,0,6,0,0
961,-106,0,7,0,0
962,-126,0,27,0,0
963,-142,0,43,0,0
964,-196,0,97,0,0
965,-100,0,100,0,0
966,-107,0,8,0,0
967,-116,0,17,0,0
968,-142,0,43,0,0
969,-111,0,12,0,0
970,-181,0,82,0,0
971,-140,0,41,0,0
972,-108,0,9,0,0
973,-121,0,22,0,0
974,-132,0,33,0,0
975,-116,0,17,0,0
976,-130,0,31,0,0
977,-102,0,3,0,0
978,-103,0,4,0,0
979,-146,0,47,0,0
980,-100,0,100,0,0
981,-102,0,3,0,0
982,-142,0,43,0,0
983,-120,0,21,0,0
984,-101,0,2,0,0
985,-101,0,2,0,0
986,-103,0,4,0,0
987,-113,0,14,0,0
988,-150,0,51,0,0
989,-123,0,24,0,0
990,-118,0,19,0,0
991,-115,0,16,0,0
992,-102,0,3,0,0
993,-151,0,52,0,0
994,-130,0,31,0,0
995,-141,0,42,0,0
996,-100,0,100,0,0
997,-133,0,34,0,0
998,-149,0,50,0,0
999,-137,0,38,0,0
1000,-122,0,23,0,0
1001,-111,0,12,0,0
1002,-105,0,6,0,0
1003,-113,0,14,0,0
1004,-107,0,8,0,0
1005,-101,0,2,0,0
1006,-116,0,17,0,0
1007,-186,0,87,0,0
1008,-152,0,53,0,0
1009,-100,0,100,0,0
1010,-100,0,100,0,0
1011,-100,0,100,0,0
1012,-100,0,100,0,0
1013,-106,0,7,0,0
1014,-154,0,55,0,0
1015,-110,0,11,0,0
1016,-134,0,35,0,0
1017,-124,0,25,0,0
1018,-119,0,20,0,0
1019,-143,0,44,0,0
1020,-131,0,32,0,0
1021,-128,0,29,0,0
1022,-109,0,10,0,0
1023,-114,0,15,0,0
1024,-13,0,15,1,0
1025,-134,0,35,0,0
1026,-122,0,23,0,0
1027,-108,0,9,0,0
1028,-104,0,5,0,0
1029,-151,0,52,0,0
1030,-116,0,17,0,0
1031,-107,0,8,0,0
1032,-159,0,60,0,0
1033,-104,0,5,0,0
1034,-113,0,14,0,0
1035,-101,0,2,0,0
1036,-116,0,17,0,0
1037,-139,0,40,0,0
1038,-100,0,100,0,0
1039,-105,0,6,0,0
1040,361,1,41,0,0
1041,-149,0,50,0,0
1042,-126,0,27,0,0
1043,-158,0,59,0,0
1044,-173,0,74,0,0
1045,-131,0,32,0,0
1046,-136,0,37,0,0
1047,-132,0,33,0,0
1048,-119,0,20,0,0
1049,-152,0,53,0,0
1050,-138,0,39,0,0
1051,-103,0,4,0,0
1052,-189,0,90,0,0
1053,-132,0,33,0,0
1054,-171,0,72,0,0
1055,-165,0,66,0,0
1056,-151,0,52,0,0
1057,-104,0,5,0,0
1058,-120,0,21,0,0
