episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
839,-139,0,40,0,0
840,-114,0,15,0,0
841,-259,0,160,0,0
842,-146,0,47,0,0
843,-154,0,55,0,0
844,-110,0,11,0,0
845,-290,0,191,0,0
846,-223,0,124,0,0
847,-124,0,25,0,0
848,-141,0,42,0,0
849,-187,0,88,0,0
850,-118,0,19,0,0
851,-200,0,200,0,0
852,-186,0,87,0,0
853,-111,0,12,0,0
854,-178,0,79,0,0
855,-220,0,121,0,0
856,-110,0,11,0,0
857,-137,0,38,0,0
858,-200,0,200,0,0
859,-217,0,118,0,0
860,-152,0,53,0,0
861,-220,0,121,0,0
862,-261,0,162,0,0
863,-283,0,184,0,0
864,-128,0,29,0,0
865,-113,0,14,0,0
866,-143,0,44,0,0
867,-208,0,109,0,0
868,-214,0,115,0,0
869,-249,0,150,0,0
870,-166,0,67,0,0
871,-150,0,51,0,0
872,-145,0,46,0,0
873,-127,0,28,0,0
874,-238,0,139,0,0
875,-200,0,200,0,0
876,-108,0,9,0,0
877,-160,0,61,0,0
878,-200,0,200,0,0
879,-138,0,39,0,0
880,-160,0,61,0,0
881,-267,0,168,0,0
882,-150,0,51,0,0
883,-236,0,137,0,0
884,-117,0,18,0,0
885,-158,0,59,0,0
886,-122,0,23,0,0
887,-206,0,107,0,0
888,-110,0,11,0,0
889,-218,0,119,0,0
890,-115,0,16,0,0
891,-158,0,59,0,0
892,-130,0,31,0,0
893,-212,0,113,0,0
894,-184,0,85,0,0
895,-200,0,200,0,0
896,-133,0,34,0,0
897,-134,0,35,0,0
898,-200,0,200,0,0
899,-200,0,200,0,0
900,-200,0,200,0,0
901,-197,0,98,0,0
902,-160,0,61,0,0
903,-135,0,36,0,0
904,-141,0,42,0,0
905,-205,0,106,0,0
906,-144,0,45,0,0
907,-200,0,200,0,0
908,-111,0,12,0,0
909,-133,0,34,0,0
910,-150,0,51,0,0
911,-287,0,188,0,0
912,-158,0,59,0,0
913,-103,0,4,0,0
914,-244,0,145,0,0
915,-229,0,130,0,0
916,-203,0,104,0,0
917,-113,0,14,0,0
918,-183,0,84,0,0
919,-201,0,102,0,0
920,-155,0,56,0,0
921,-233,0,134,0,0
922,-107,0,8,0,0
923,-200,0,200,0,0
924,-132,0,33,0,0
925,-131,0,32,0,0
926,-161,0,62,0,0
927,-122,0,23,0,0
928,-104,0,5,0,0
929,-273,0,174,0,0
930,-162,0,63,0,0
931,-243,0,144,0,0
932,-140,0,41,0,0
933,-181,0,82,0,0
934,-240,0,141,0,0
935,-144,0,45,0,0
936,-258,0,159,0,0
937,-247,0,148,0,0
938,-164,0,65,0,0
939,-129,0,30,0,0
940,-106,0,7,0,0
941,-102,0,3,0,0
942,-145,0,46,0,0
943,-106,0,7,0,0
944,-228,0,129,0,0
945,-107,0,8,0,0
946,-109,0,10,0,0
947,-143,0,44,0,0
948,-155,0,56,0,0
949,-161,0,62,0,0
950,-172,0,73,0,0
951,-163,0,64,0,0
952,-114,0,15,0,0
953,-138,0,39,0,0
954,-203,0,104,0,0
955,-110,0,11,0,0
956,-250,0,151,0,0
957,-163,0,64,0,0
958,-218,0,119,0,0
959,-133,0,34,0,0
960,-126,0,27,0,0
961,-213,0,114,0,0
962,-115,0,16,0,0
963,-175,0,76,0,0
964,-102,0,3,0,0
965,-280,0,181,0,0
966,-163,0,64,0,0
967,-200,0,200,0,0
968,-137,0,38,0,0
969,-275,0,176,0,0
970,-237,0,138,0,0
971,-114,0,15,0,0
972,-142,0,43,0,0
973,-118,0,19,0,0
974,-182,0,83,0,0
975,-119,0,20,0,0
976,-152,0,53,0,0
977,-134,0,35,0,0
978,-135,0,36,0,0
979,-158,0,59,0,0
980,-233,0,134,0,0
981,-141,0,42,0,0
982,-127,0,28,0,0
983,-166,0,67,0,0
984,-200,0,200,0,0
985,-213,0,114,0,0
986,-132,0,33,0,0
987,-197,0,98,0,0
988,-112,0,13,0,0
989,-200,0,200,0,0
990,-143,0,44,0,0
